customer_id,customer_name,city,state,registration_date,customer_segment
CUS000360,Arjun Jain,Chennai,Gujarat,2024-05-18,Retail
CUS000361,Nikhil Singh,Ahmedabad,Maharashtra,2023-10-06,Retail
CUS000362,Karan Patel,Jaipur,Delhi,2024-10-12,Business
CUS000363,Ishita Kapoor,Pune,Maharashtra,2023-11-03,Business
CUS000364,Arjun Mehta,Hyderabad,West Bengal,2025-05-14,Enterprise
CUS000365,Ishita Joshi,Bengaluru,Rajasthan,2024-04-14,Business
CUS000366,Aisha Singh,Mumbai,West Bengal,2025-10-22,Business
CUS000367,Rohan Sharma,Kolkata,Maharashtra,2024-03-22,Business
CUS000368,Nikhil Patel,Mumbai,Delhi,2024-03-19,Business
CUS000369,Simran Patel,Delhi,Maharashtra,2024-01-15,Retail
CUS000370,Kavya Singh,Lucknow,Gujarat,2022-09-09,Retail
CUS000371,Aisha Joshi,Hyderabad,Uttar Pradesh,2025-04-30,Business
CUS000372,Sneha Gupta,Kolkata,Uttar Pradesh,2024-04-08,Business
CUS000373,Nikhil Verma,Delhi,West Bengal,2022-08-10,Retail
CUS000374,Neha Joshi,Kolkata,Karnataka,2025-07-10,Retail
CUS000375,Aarav Patel,Pune,Maharashtra,2024-10-17,Enterprise
CUS000376,Aarav Jain,Ahmedabad,Uttar Pradesh,2025-10-23,Business
CUS000377,Rahul Verma,Lucknow,Uttar Pradesh,2022-07-17,Retail
CUS000378,Nikhil Joshi,Kolkata,Karnataka,2023-08-25,Enterprise
CUS000379,Vikram Joshi,Jaipur,Telangana,2025-01-15,Business
CUS000380,Pooja Kapoor,Pune,Maharashtra,2024-05-31,Retail
CUS000381,Sneha Joshi,Chennai,Gujarat,2024-06-25,Business
CUS000382,Vivaan Sharma,Delhi,Rajasthan,2025-09-12,Business
CUS000383,Rohan Joshi,Ahmedabad,Delhi,2023-10-02,Enterprise
CUS000384,Sneha Joshi,Mumbai,Uttar Pradesh,2025-10-14,Business
CUS000385,Pooja Kapoor,Lucknow,West Bengal,2024-09-01,Enterprise
CUS000386,Rohan Kapoor,Pune,Gujarat,2023-06-24,Business
CUS000387,Simran Mehta,Lucknow,Tamil Nadu,2023-08-06,Business
CUS000388,Vivaan Sharma,Lucknow,Maharashtra,2022-09-20,Business
CUS000389,Meera Malhotra,Pune,Tamil Nadu,2024-02-19,Retail
CUS000390,Aisha Gupta,Chennai,Gujarat,2023-12-21,Retail
CUS000391,Priya Singh,Bengaluru,Telangana,2025-04-28,Retail
CUS000392,Aditya Verma,Mumbai,Tamil Nadu,2022-12-14,Retail
CUS000393,Pooja Gupta,Pune,West Bengal,2025-09-09,Business
CUS000394,Simran Kapoor,Ahmedabad,Telangana,2022-02-11,Enterprise
CUS000395,Vikram Malhotra,Pune,Tamil Nadu,2024-02-13,Enterprise
CUS000396,Sneha Gupta,Lucknow,Maharashtra,2024-09-27,Retail
CUS000397,Ananya Gupta,Kolkata,Rajasthan,2025-09-28,Business
CUS000398,Rohan Malhotra,Hyderabad,Tamil Nadu,2024-06-11,Retail
CUS000399,Vikram Patel,Jaipur,Karnataka,2023-08-12,Business
CUS000400,Vivaan Verma,Lucknow,Gujarat,2023-04-08,Enterprise
CUS000401,Aditya Malhotra,Mumbai,Uttar Pradesh,2023-11-21,Business
CUS000402,Aditya Malhotra,Jaipur,West Bengal,2024-05-24,Retail
CUS000403,Meera Patel,Hyderabad,Rajasthan,2023-09-07,Business
CUS000404,Pooja Gupta,Bengaluru,Gujarat,2024-04-03,Business
CUS000405,Amit Kapoor,Kolkata,Rajasthan,2023-01-05,Retail
CUS000406,Nikhil Jain,Lucknow,West Bengal,2023-03-13,Enterprise
CUS000407,Karan Verma,Jaipur,Uttar Pradesh,2024-06-07,Enterprise
CUS000408,Vivaan Kapoor,Bengaluru,Tamil Nadu,2024-08-05,Retail
CUS000409,Priya Jain,Hyderabad,Gujarat,2024-04-20,Business
CUS000410,Aditya Singh,Ahmedabad,Telangana,2023-08-11,Enterprise
CUS000411,Rohan Verma,Lucknow,Karnataka,2024-04-11,Retail
CUS000412,Arjun Jain,Bengaluru,Maharashtra,2023-05-18,Business
CUS000413,Karan Joshi,Jaipur,Gujarat,2024-05-14,Enterprise
CUS000414,Vivaan Singh,Delhi,Telangana,2022-10-07,Retail
CUS000415,Neha Verma,Jaipur,Delhi,2025-08-12,Retail
CUS000416,Vikram Sharma,Pune,Maharashtra,2023-10-05,Enterprise
CUS000417,Ishita Patel,Ahmedabad,Tamil Nadu,2025-10-07,Enterprise
CUS000418,Aditya Mehta,Delhi,Karnataka,2022-08-18,Enterprise
CUS000419,Nikhil Patel,Jaipur,Uttar Pradesh,2024-12-11,Business
CUS000420,Vikram Patel,Bengaluru,Uttar Pradesh,2022-09-08,Business
CUS000421,Kavya Malhotra,Ahmedabad,Karnataka,2024-05-16,Retail
CUS000422,Rahul Patel,Delhi,Karnataka,2023-07-17,Business
CUS000423,Aisha Verma,Lucknow,Maharashtra,2024-10-01,Enterprise
CUS000424,Meera Patel,Chennai,Rajasthan,2024-05-17,Business
CUS000425,Priya Verma,Delhi,Tamil Nadu,2024-08-31,Enterprise
CUS000426,Meera Verma,Pune,Uttar Pradesh,2022-03-13,Enterprise
CUS000427,Vivaan Singh,Hyderabad,Rajasthan,2024-02-27,Business
CUS000428,Meera Patel,Jaipur,Karnataka,2024-06-25,Business
CUS000429,Aarav Mehta,Hyderabad,Telangana,2022-07-04,Retail
CUS000430,Ishita Singh,Delhi,West Bengal,2025-07-17,Business
CUS000431,Aisha Sharma,Hyderabad,Maharashtra,2024-10-03,Business
CUS000432,Aisha Gupta,Ahmedabad,Maharashtra,2022-11-25,Enterprise
CUS000433,Neha Kapoor,Mumbai,Tamil Nadu,2024-05-11,Enterprise
CUS000434,Pooja Gupta,Kolkata,Maharashtra,2022-04-17,Enterprise
CUS000435,Rohan Joshi,Delhi,Maharashtra,2024-03-31,Retail
CUS000436,Ishita Gupta,Lucknow,Maharashtra,2022-08-15,Retail
CUS000437,Priya Kapoor,Delhi,Uttar Pradesh,2025-11-05,Business
CUS000438,Kavya Joshi,Kolkata,Delhi,2023-06-18,Retail
CUS000439,Simran Gupta,Hyderabad,Karnataka,2022-06-22,Business
CUS000440,Meera Jain,Ahmedabad,Gujarat,2025-03-14,Retail
CUS000441,Aarav Sharma,Jaipur,Uttar Pradesh,2025-07-07,Retail
CUS000442,Aditya Joshi,Bengaluru,Telangana,2025-12-07,Retail
CUS000443,Vivaan Mehta,Lucknow,Gujarat,2025-05-14,Business
CUS000444,Rahul Patel,Chennai,Delhi,2025-03-07,Retail
CUS000445,Aarav Kapoor,Ahmedabad,West Bengal,2025-10-11,Business
CUS000446,Arjun Singh,Bengaluru,Karnataka,2023-06-30,Business
CUS000447,Vikram Mehta,Delhi,Gujarat,2023-02-28,Enterprise
CUS000448,Ananya Verma,Bengaluru,Gujarat,2023-01-05,Business
CUS000449,Rahul Sharma,Hyderabad,Telangana,2023-04-28,Enterprise
CUS000450,Karan Singh,Chennai,Uttar Pradesh,2025-11-02,Enterprise
CUS000451,Karan Patel,Pune,West Bengal,2022-09-30,Business
CUS000452,Sneha Singh,Ahmedabad,Gujarat,2025-05-08,Business
CUS000453,Aditya Patel,Jaipur,Maharashtra,2022-04-17,Business
CUS000454,Priya Joshi,Chennai,Uttar Pradesh,2025-10-05,Enterprise
CUS000455,Vivaan Sharma,Hyderabad,Rajasthan,2025-06-23,Business
CUS000456,Ishita Mehta,Chennai,Delhi,2025-02-19,Retail
CUS000457,Simran Jain,Hyderabad,Delhi,2024-10-28,Business
CUS000458,Kavya Joshi,Delhi,Maharashtra,2023-10-12,Enterprise
CUS000459,Nikhil Mehta,Delhi,Telangana,2022-08-28,Business
CUS000460,Vivaan Jain,Kolkata,Telangana,2024-01-09,Business
CUS000461,Ishita Verma,Lucknow,Telangana,2024-11-24,Business
CUS000462,Aisha Jain,Chennai,West Bengal,2022-11-06,Enterprise
CUS000463,Karan Sharma,Bengaluru,Delhi,2022-04-22,Retail
CUS000464,Rohan Sharma,Kolkata,Telangana,2022-12-01,Enterprise
CUS000465,Karan Mehta,Mumbai,West Bengal,2022-03-25,Business
CUS000466,Meera Kapoor,Kolkata,West Bengal,2024-10-06,Retail
CUS000467,Rahul Patel,Chennai,Maharashtra,2023-02-22,Business
CUS000468,Rohan Jain,Jaipur,Telangana,2025-02-27,Enterprise
CUS000469,Simran Singh,Lucknow,Maharashtra,2024-12-13,Enterprise
CUS000470,Rohan Mehta,Mumbai,Karnataka,2024-10-17,Enterprise
CUS000471,Arjun Gupta,Pune,Telangana,2025-10-27,Enterprise
CUS000472,Arjun Mehta,Chennai,Uttar Pradesh,2022-08-06,Business
CUS000473,Rahul Sharma,Mumbai,West Bengal,2025-12-20,Enterprise
CUS000474,Vikram Joshi,Hyderabad,Uttar Pradesh,2025-09-09,Retail
CUS000475,Kavya Sharma,Lucknow,West Bengal,2023-10-28,Enterprise
CUS000476,Simran Jain,Bengaluru,Maharashtra,2025-08-11,Business
CUS000477,Kavya Sharma,Mumbai,Rajasthan,2025-05-18,Business
CUS000478,Aditya Mehta,Hyderabad,Delhi,2023-05-07,Business
CUS000479,Aditya Sharma,Bengaluru,Delhi,2024-03-06,Business
CUS000480,Ishita Jain,Mumbai,Telangana,2024-10-02,Business
CUS000481,Ishita Malhotra,Delhi,Tamil Nadu,2025-09-24,Retail
CUS000482,Meera Kapoor,Bengaluru,West Bengal,2024-07-01,Business
CUS000483,Vikram Verma,Lucknow,Uttar Pradesh,2024-05-16,Retail
CUS000484,Aisha Gupta,Lucknow,Delhi,2024-06-08,Enterprise
CUS000485,Aisha Patel,Pune,Rajasthan,2023-12-01,Business
CUS000486,Priya Jain,Kolkata,Rajasthan,2025-07-13,Enterprise
CUS000487,Nikhil Patel,Hyderabad,West Bengal,2024-06-14,Retail
CUS000488,Vikram Verma,Delhi,Delhi,2025-11-02,Business
CUS000489,Priya Kapoor,Ahmedabad,Telangana,2025-03-10,Retail
CUS000490,Pooja Patel,Pune,Rajasthan,2022-08-09,Enterprise
CUS000491,Aisha Mehta,Mumbai,West Bengal,2025-09-15,Enterprise
CUS000492,Simran Verma,Chennai,Telangana,2025-04-14,Retail
CUS000493,Nikhil Sharma,Mumbai,West Bengal,2023-01-03,Retail
CUS000494,Sneha Sharma,Mumbai,Gujarat,2025-12-13,Business
CUS000495,Kavya Malhotra,Kolkata,West Bengal,2025-07-01,Business
CUS000496,Kavya Jain,Bengaluru,Delhi,2022-06-10,Enterprise
CUS000497,Amit Verma,Mumbai,Gujarat,2024-12-30,Retail
CUS000498,Aarav Mehta,Mumbai,Maharashtra,2022-12-18,Enterprise
CUS000499,Vikram Joshi,Ahmedabad,Uttar Pradesh,2026-01-26,Business
CUS000500,Ishita Malhotra,Lucknow,Tamil Nadu,2025-11-15,Enterprise
CUS000501,Sneha Verma,Mumbai,Delhi,2022-10-04,Retail
CUS000502,Ananya Patel,Pune,Karnataka,2022-02-24,Retail
CUS000503,Vikram Jain,Bengaluru,Gujarat,2025-07-06,Enterprise
CUS000504,Ananya Patel,Hyderabad,West Bengal,2022-10-31,Business
CUS000505,Aisha Sharma,Mumbai,Delhi,2022-11-09,Enterprise
CUS000506,Karan Joshi,Kolkata,Maharashtra,2024-07-09,Enterprise
CUS000507,Priya Singh,Hyderabad,Uttar Pradesh,2024-03-13,Retail
CUS000508,Kavya Sharma,Mumbai,Gujarat,2024-05-01,Business
CUS000509,Simran Malhotra,Jaipur,Telangana,2022-03-17,Business
CUS000510,Sneha Joshi,Jaipur,Uttar Pradesh,2026-01-24,Enterprise
CUS000511,Vikram Singh,Pune,Rajasthan,2022-02-08,Business
CUS000512,Simran Gupta,Jaipur,Maharashtra,2023-07-03,Enterprise
CUS000513,Aisha Joshi,Mumbai,West Bengal,2025-06-29,Enterprise
CUS000514,Meera Joshi,Ahmedabad,Maharashtra,2022-11-27,Business
CUS000515,Ananya Joshi,Chennai,West Bengal,2023-04-21,Enterprise
CUS000516,Priya Malhotra,Chennai,Uttar Pradesh,2026-01-04,Enterprise
CUS000517,Karan Jain,Hyderabad,Gujarat,2024-05-03,Enterprise
CUS000518,Meera Joshi,Delhi,Uttar Pradesh,2023-03-01,Business
CUS000519,Aditya Joshi,Delhi,Delhi,2023-02-13,Retail
CUS000520,Amit Joshi,Mumbai,Gujarat,2024-10-08,Business
CUS000521,Priya Singh,Jaipur,Maharashtra,2022-02-07,Business
CUS000522,Neha Gupta,Delhi,Delhi,2024-10-28,Retail
CUS000523,Aditya Gupta,Ahmedabad,Maharashtra,2025-06-18,Retail
CUS000524,Arjun Kapoor,Bengaluru,West Bengal,2023-06-13,Business
CUS000525,Meera Sharma,Jaipur,Telangana,2022-11-06,Enterprise
CUS000526,Nikhil Malhotra,Mumbai,Maharashtra,2024-06-15,Business
CUS000527,Arjun Patel,Lucknow,Uttar Pradesh,2022-07-28,Enterprise
CUS000528,Vivaan Kapoor,Mumbai,Delhi,2025-07-14,Retail
CUS000529,Ananya Gupta,Delhi,Telangana,2025-12-21,Business
CUS000530,Nikhil Joshi,Mumbai,Delhi,2025-08-18,Business
CUS000531,Kavya Jain,Mumbai,Karnataka,2024-06-18,Business
CUS000532,Aarav Singh,Kolkata,Tamil Nadu,2023-08-11,Enterprise
CUS000533,Rohan Patel,Hyderabad,Tamil Nadu,2026-01-04,Business
CUS000534,Meera Singh,Delhi,Rajasthan,2024-05-13,Retail
CUS000535,Rahul Mehta,Ahmedabad,Gujarat,2024-07-28,Enterprise
CUS000536,Meera Sharma,Kolkata,Delhi,2022-01-21,Enterprise
CUS000537,Nikhil Patel,Mumbai,Tamil Nadu,2023-10-07,Business
CUS000538,Rohan Mehta,Pune,Gujarat,2022-03-17,Enterprise
CUS000539,Rahul Malhotra,Pune,Rajasthan,2023-08-29,Business
CUS000540,Sneha Kapoor,Hyderabad,Tamil Nadu,2023-12-06,Retail
CUS000541,Neha Kapoor,Lucknow,Delhi,2025-12-05,Business
CUS000542,Karan Singh,Jaipur,Uttar Pradesh,2025-06-20,Enterprise
CUS000543,Karan Gupta,Ahmedabad,Karnataka,2023-09-10,Retail
CUS000544,Vivaan Kapoor,Chennai,Gujarat,2026-01-25,Enterprise
CUS000545,Rahul Kapoor,Jaipur,Telangana,2023-03-14,Retail
CUS000546,Nikhil Kapoor,Hyderabad,Rajasthan,2023-11-29,Enterprise
CUS000547,Rohan Sharma,Pune,Rajasthan,2025-04-28,Business
CUS000548,Priya Verma,Ahmedabad,Rajasthan,2022-08-15,Enterprise
CUS000549,Vivaan Gupta,Hyderabad,Rajasthan,2023-12-27,Retail
CUS000550,Vivaan Patel,Kolkata,Telangana,2025-03-18,Enterprise
CUS000551,Aarav Joshi,Chennai,Karnataka,2025-04-06,Enterprise
CUS000552,Pooja Malhotra,Bengaluru,Tamil Nadu,2023-09-05,Business
CUS000553,Simran Jain,Ahmedabad,Rajasthan,2023-05-23,Retail
CUS000554,Kavya Kapoor,Lucknow,Karnataka,2024-01-10,Business
CUS000555,Arjun Jain,Ahmedabad,Gujarat,2022-06-17,Retail
CUS000556,Vivaan Mehta,Delhi,West Bengal,2023-03-16,Business
CUS000557,Aditya Gupta,Jaipur,Gujarat,2025-04-19,Enterprise
CUS000558,Nikhil Mehta,Hyderabad,Uttar Pradesh,2024-10-18,Enterprise
CUS000559,Aisha Joshi,Kolkata,Gujarat,2022-11-30,Retail
CUS000560,Nikhil Jain,Kolkata,West Bengal,2022-09-22,Enterprise
CUS000561,Nikhil Kapoor,Mumbai,Karnataka,2024-07-21,Business
CUS000562,Vivaan Jain,Jaipur,Tamil Nadu,2022-09-01,Enterprise
CUS000563,Aisha Patel,Mumbai,Tamil Nadu,2025-03-16,Business
CUS000564,Vivaan Kapoor,Delhi,Maharashtra,2024-01-31,Business
CUS000565,Meera Verma,Hyderabad,West Bengal,2022-02-27,Retail
CUS000566,Rahul Malhotra,Ahmedabad,Maharashtra,2023-09-17,Business
CUS000567,Ananya Jain,Kolkata,Maharashtra,2022-09-08,Enterprise
CUS000568,Meera Patel,Pune,Gujarat,2024-09-12,Enterprise
CUS000569,Ishita Malhotra,Kolkata,Tamil Nadu,2024-02-12,Business
CUS000570,Amit Jain,Delhi,Rajasthan,2025-07-27,Business
CUS000571,Karan Joshi,Delhi,Tamil Nadu,2022-07-02,Enterprise
CUS000572,Amit Mehta,Ahmedabad,Karnataka,2024-03-20,Business
CUS000573,Pooja Sharma,Kolkata,Telangana,2025-08-15,Retail
CUS000574,Rohan Sharma,Lucknow,Telangana,2025-02-23,Enterprise
CUS000575,Arjun Kapoor,Mumbai,Karnataka,2025-06-21,Enterprise
CUS000576,Simran Sharma,Lucknow,Rajasthan,2023-01-23,Business
CUS000577,Nikhil Sharma,Mumbai,Rajasthan,2023-01-04,Retail
CUS000578,Neha Singh,Bengaluru,Uttar Pradesh,2024-06-28,Retail
CUS000579,Pooja Malhotra,Chennai,Gujarat,2025-04-21,Retail
CUS000580,Vikram Sharma,Chennai,Gujarat,2023-01-05,Business
CUS000581,Aarav Kapoor,Chennai,Gujarat,2023-06-11,Retail
CUS000582,Arjun Patel,Jaipur,Delhi,2023-08-08,Retail
CUS000583,Rohan Verma,Mumbai,Delhi,2023-09-21,Business
CUS000584,Rohan Sharma,Lucknow,Tamil Nadu,2023-01-07,Retail
CUS000585,Vivaan Verma,Ahmedabad,Maharashtra,2023-10-18,Retail
CUS000586,Aisha Gupta,Hyderabad,Gujarat,2022-09-05,Retail
CUS000587,Ananya Singh,Lucknow,Uttar Pradesh,2023-04-30,Business
CUS000588,Nikhil Kapoor,Ahmedabad,Maharashtra,2023-07-06,Retail
CUS000589,Kavya Joshi,Jaipur,Gujarat,2022-05-15,Business
CUS000590,Aarav Mehta,Bengaluru,Maharashtra,2023-07-06,Enterprise
CUS000591,Simran Patel,Bengaluru,Rajasthan,2025-08-27,Retail
CUS000592,Ishita Malhotra,Ahmedabad,West Bengal,2022-06-21,Enterprise
CUS000593,Nikhil Singh,Delhi,Tamil Nadu,2025-01-11,Retail
CUS000594,Priya Kapoor,Ahmedabad,Rajasthan,2024-07-14,Retail
CUS000595,Aarav Joshi,Lucknow,Telangana,2025-08-30,Retail
CUS000596,Aarav Sharma,Kolkata,Telangana,2025-05-09,Business
CUS000597,Sneha Gupta,Bengaluru,Uttar Pradesh,2024-11-11,Business
CUS000598,Vivaan Jain,Jaipur,Uttar Pradesh,2022-05-24,Business
CUS000599,Aditya Mehta,Mumbai,Delhi,2026-01-24,Enterprise
CUS000600,Neha Mehta,Bengaluru,Uttar Pradesh,2024-10-30,Business
CUS000601,Kavya Verma,Kolkata,Telangana,2023-05-19,Enterprise
CUS000602,Kavya Gupta,Bengaluru,West Bengal,2025-05-12,Business
CUS000603,Aarav Jain,Pune,Uttar Pradesh,2024-09-02,Retail
CUS000604,Aarav Jain,Ahmedabad,Rajasthan,2025-11-27,Enterprise
CUS000605,Vikram Mehta,Jaipur,Maharashtra,2025-08-22,Enterprise
CUS000606,Aditya Kapoor,Pune,West Bengal,2025-10-08,Retail
CUS000607,Meera Mehta,Lucknow,Tamil Nadu,2024-03-03,Retail
CUS000608,Aarav Patel,Kolkata,Tamil Nadu,2023-01-31,Business
CUS000609,Aarav Singh,Pune,Telangana,2025-10-25,Enterprise
CUS000610,Meera Singh,Mumbai,Uttar Pradesh,2025-07-04,Business
CUS000611,Priya Singh,Kolkata,Tamil Nadu,2022-03-17,Business
CUS000612,Vikram Malhotra,Bengaluru,Maharashtra,2023-02-06,Enterprise
CUS000613,Sneha Patel,Hyderabad,Uttar Pradesh,2024-10-21,Business
CUS000614,Rohan Kapoor,Bengaluru,Uttar Pradesh,2025-10-08,Enterprise
CUS000615,Amit Malhotra,Delhi,Maharashtra,2025-04-19,Retail
CUS000616,Aditya Jain,Hyderabad,Uttar Pradesh,2023-04-12,Enterprise
CUS000617,Neha Singh,Pune,Rajasthan,2025-06-12,Business
CUS000618,Pooja Joshi,Pune,Gujarat,2025-08-05,Enterprise
CUS000619,Vivaan Gupta,Ahmedabad,Gujarat,2023-07-16,Retail
CUS000620,Nikhil Joshi,Kolkata,Tamil Nadu,2024-11-25,Retail
CUS000621,Priya Sharma,Hyderabad,Gujarat,2024-12-26,Business
CUS000622,Kavya Sharma,Ahmedabad,Karnataka,2023-11-17,Retail
CUS000623,Simran Sharma,Bengaluru,Gujarat,2022-06-02,Retail
CUS000624,Ananya Jain,Chennai,Telangana,2022-05-09,Enterprise
CUS000625,Arjun Sharma,Kolkata,Gujarat,2022-02-19,Enterprise
CUS000626,Kavya Verma,Bengaluru,Maharashtra,2024-08-27,Retail
CUS000627,Kavya Sharma,Chennai,Rajasthan,2023-04-30,Retail
CUS000628,Amit Malhotra,Kolkata,Maharashtra,2025-07-04,Business
CUS000629,Simran Patel,Mumbai,Maharashtra,2022-03-10,Business
CUS000630,Kavya Patel,Delhi,Maharashtra,2024-06-24,Retail
CUS000631,Ishita Malhotra,Ahmedabad,Maharashtra,2022-07-28,Enterprise
CUS000632,Vivaan Kapoor,Pune,Telangana,2024-02-21,Business
CUS000633,Arjun Malhotra,Ahmedabad,Karnataka,2025-05-12,Enterprise
CUS000634,Amit Sharma,Kolkata,Gujarat,2024-08-08,Business
CUS000635,Amit Malhotra,Mumbai,Tamil Nadu,2025-08-26,Enterprise
CUS000636,Aarav Joshi,Jaipur,Tamil Nadu,2025-04-18,Retail
CUS000637,Arjun Patel,Pune,Uttar Pradesh,2025-12-31,Retail
CUS000638,Simran Singh,Lucknow,Delhi,2025-07-29,Enterprise
CUS000639,Neha Gupta,Ahmedabad,West Bengal,2026-01-24,Enterprise
CUS000640,Karan Jain,Bengaluru,Delhi,2022-04-01,Retail
CUS000641,Rahul Verma,Lucknow,Gujarat,2024-11-16,Enterprise
CUS000642,Meera Verma,Lucknow,Rajasthan,2022-10-26,Retail
CUS000643,Vikram Verma,Lucknow,Tamil Nadu,2023-08-20,Business
CUS000644,Aarav Kapoor,Lucknow,Delhi,2022-04-28,Retail
CUS000645,Nikhil Kapoor,Pune,Gujarat,2023-12-06,Retail
CUS000646,Ananya Singh,Mumbai,Tamil Nadu,2023-01-23,Enterprise
CUS000647,Vikram Joshi,Lucknow,Tamil Nadu,2025-03-30,Enterprise
CUS000648,Kavya Malhotra,Hyderabad,Gujarat,2023-11-05,Retail
CUS000649,Arjun Joshi,Pune,West Bengal,2023-03-26,Retail
CUS000650,Priya Singh,Kolkata,Uttar Pradesh,2023-03-13,Retail
CUS000651,Vikram Gupta,Ahmedabad,Karnataka,2024-03-30,Retail
CUS000652,Aarav Gupta,Pune,Maharashtra,2024-01-03,Retail
CUS000653,Pooja Patel,Delhi,Telangana,2024-06-20,Retail
CUS000654,Simran Gupta,Pune,Maharashtra,2023-02-12,Retail
CUS000655,Ishita Jain,Bengaluru,Telangana,2026-01-12,Retail
CUS000656,Kavya Kapoor,Bengaluru,Delhi,2023-02-06,Retail
CUS000657,Rohan Verma,Mumbai,Maharashtra,2025-10-19,Retail
CUS000658,Sneha Patel,Chennai,Karnataka,2023-09-17,Business
CUS000659,Priya Gupta,Chennai,Delhi,2024-12-15,Enterprise
CUS000660,Aisha Patel,Mumbai,Delhi,2022-09-25,Retail
CUS000661,Ananya Kapoor,Ahmedabad,Tamil Nadu,2023-10-14,Enterprise
CUS000662,Aisha Singh,Pune,Uttar Pradesh,2025-04-17,Retail
CUS000663,Pooja Verma,Delhi,Tamil Nadu,2023-05-22,Retail
CUS000664,Neha Jain,Jaipur,Uttar Pradesh,2024-09-28,Retail
CUS000665,Aditya Joshi,Lucknow,Maharashtra,2022-12-09,Enterprise
CUS000666,Sneha Kapoor,Chennai,West Bengal,2024-11-28,Business
CUS000667,Rohan Gupta,Chennai,Rajasthan,2025-11-23,Business
CUS000668,Vikram Joshi,Hyderabad,Uttar Pradesh,2024-04-01,Enterprise
CUS000669,Simran Sharma,Bengaluru,Karnataka,2023-02-20,Business
CUS000670,Priya Mehta,Bengaluru,Telangana,2024-05-20,Business
CUS000671,Simran Jain,Chennai,Telangana,2025-02-01,Retail
CUS000672,Rahul Patel,Hyderabad,West Bengal,2024-11-28,Business
CUS000673,Priya Malhotra,Pune,West Bengal,2024-11-15,Enterprise
CUS000674,Kavya Mehta,Kolkata,West Bengal,2024-06-04,Business
CUS000675,Meera Joshi,Chennai,Telangana,2024-02-23,Retail
CUS000676,Rohan Joshi,Bengaluru,Telangana,2025-08-14,Retail
CUS000677,Meera Patel,Hyderabad,Rajasthan,2024-11-16,Enterprise
CUS000678,Aditya Verma,Bengaluru,Maharashtra,2022-08-31,Retail
CUS000679,Meera Sharma,Jaipur,Karnataka,2023-11-15,Retail
CUS000680,Kavya Verma,Hyderabad,Telangana,2023-01-26,Enterprise
CUS000681,Amit Jain,Jaipur,Telangana,2022-01-18,Business
CUS000682,Ishita Gupta,Ahmedabad,Gujarat,2025-04-02,Enterprise
CUS000683,Aarav Joshi,Jaipur,Delhi,2024-03-25,Retail
CUS000684,Priya Singh,Kolkata,Karnataka,2024-11-22,Enterprise
CUS000685,Pooja Joshi,Kolkata,Tamil Nadu,2022-06-25,Business
CUS000686,Ananya Mehta,Ahmedabad,Karnataka,2024-06-17,Business
CUS000687,Pooja Sharma,Chennai,Delhi,2025-03-28,Retail
CUS000688,Ishita Sharma,Kolkata,Tamil Nadu,2023-11-27,Retail
CUS000689,Aisha Mehta,Ahmedabad,Rajasthan,2023-09-06,Business
CUS000690,Simran Sharma,Lucknow,Maharashtra,2022-10-12,Retail
CUS000691,Kavya Malhotra,Lucknow,Uttar Pradesh,2025-03-21,Business
CUS000692,Sneha Singh,Ahmedabad,Maharashtra,2024-12-30,Business
CUS000693,Ananya Joshi,Mumbai,Tamil Nadu,2025-03-12,Business
CUS000694,Ishita Patel,Delhi,Maharashtra,2025-10-14,Enterprise
CUS000695,Rohan Sharma,Lucknow,West Bengal,2022-02-24,Retail
CUS000696,Ananya Patel,Ahmedabad,Telangana,2023-02-26,Retail
CUS000697,Ishita Kapoor,Mumbai,West Bengal,2022-04-28,Business
CUS000698,Nikhil Sharma,Delhi,Tamil Nadu,2024-04-21,Business
CUS000699,Rohan Patel,Delhi,Rajasthan,2024-05-06,Business
CUS000700,Aditya Mehta,Bengaluru,Delhi,2023-02-26,Business
CUS000701,Aisha Joshi,Delhi,Uttar Pradesh,2025-03-23,Business
CUS000702,Simran Singh,Jaipur,West Bengal,2023-07-19,Retail
CUS000703,Aarav Jain,Kolkata,Maharashtra,2024-03-28,Enterprise
CUS000704,Priya Kapoor,Chennai,Uttar Pradesh,2024-10-02,Business
CUS000705,Karan Malhotra,Pune,Maharashtra,2023-08-13,Enterprise
CUS000706,Karan Gupta,Hyderabad,Gujarat,2025-06-09,Retail
CUS000707,Aisha Singh,Delhi,Uttar Pradesh,2024-06-03,Business
CUS000708,Sneha Jain,Lucknow,Maharashtra,2024-03-16,Enterprise
CUS000709,Vivaan Singh,Delhi,Telangana,2025-07-10,Enterprise
CUS000710,Ishita Patel,Bengaluru,West Bengal,2024-04-22,Enterprise
CUS000711,Arjun Gupta,Mumbai,Maharashtra,2024-10-30,Business
CUS000712,Aisha Joshi,Delhi,Telangana,2023-03-01,Enterprise
CUS000713,Vivaan Joshi,Pune,Maharashtra,2025-08-01,Enterprise
CUS000714,Karan Mehta,Chennai,Gujarat,2023-02-03,Business
CUS000715,Vivaan Sharma,Hyderabad,Maharashtra,2025-12-23,Retail
CUS000716,Kavya Joshi,Kolkata,West Bengal,2022-05-20,Retail
CUS000717,Pooja Singh,Kolkata,Delhi,2024-08-22,Business
CUS000718,Rohan Jain,Pune,Uttar Pradesh,2022-07-25,Retail
CUS000719,Ishita Patel,Jaipur,Gujarat,2022-12-11,Retail
